dev,singletons,controls,offset
144.13397495371464,13689371,68446933,51
86.26402023117589,13689373,68446956,-51
27.633125502443136,13689371,68446931,52
38.448248867963855,13689373,68446960,-52
112.95193683440243,13689371,68446930,53
99.46240181409667,13689375,68446960,-53
44.29386060021716,13689371,68446928,54
28.834532323787016,13689375,68446959,-54
278.52497387683763,13689370,68446925,55
223.17809793454853,13689373,68446955,-55
649.1172707983715,13689369,68446925,56
619.9568213310085,13689375,68446953,-56
197.67595054773847,13689368,68446921,57
236.24575358795119,13689375,68446951,-57
205.01564244655992,13689368,68446922,58
227.1454833905682,13689375,68446951,-58
96.43416856381236,13689368,68446920,59
111.26267754753962,13689375,68446953,-59
159.55684021932757,13689368,68446921,60
258.8748831093799,13689375,68446948,-60
104.79761646791502,13689367,68446920,61
95.18034709941526,13689374,68446951,-61
66.11886701947606,13689368,68446919,62
61.885271329437956,13689375,68446949,-62
151.8539845328387,13689368,68446917,63
157.61815451602706,13689374,68446947,-63
112.91911831014477,13689367,68446915,64
117.71658021300163,13689373,68446949,-64
225.28207447235582,13689367,68446911,65
197.67306043172903,13689372,68446948,-65
371.2225886907254,13689367,68446915,66
320.488411183891,13689372,68446950,-66
347.10454747278345,13689367,68446911,67
352.8533952188227,13689371,68446949,-67
156.13427935762775,13689367,68446911,68
212.62263267803246,13689370,68446946,-68
398.8395445359183,13689364,68446910,69
322.2184814918619,13689369,68446940,-69
301.2082124705098,13689365,68446908,70
313.31170593447905,13689368,68446942,-70
85.98200887355779,13689362,68446908,71
59.18691158279444,13689368,68446944,-71
57.60057912470984,13689359,68446909,72
62.663139432688695,13689369,68446942,-72
9.73906614823909,13689359,68446908,73
17.964071876465823,13689369,68446943,-73
96.24320000261287,13689360,68446903,74
122.09263347436536,13689369,68446940,-74
94.85165477997441,13689360,68446904,75
130.3306093072224,13689368,68446938,-75
154.97995800033823,13689360,68446902,76
161.59265395698276,13689369,68446938,-76
595.3879741406308,13689360,68446903,77
545.4002993353879,13689368,68446935,-77
633.2198750505995,13689360,68446900,78
737.7569268426523,13689369,68446935,-78
357.30961170512455,13689359,68446900,79
307.30847876549524,13689369,68446933,-79
257.89387720938066,13689360,68446900,80
216.33307272080316,13689367,68446936,-80
107.51654224211143,13689360,68446900,81
125.59923177799737,13689366,68446936,-81
49.77305535182086,13689360,68446895,82
63.76731882434251,13689364,68446934,-82
9.321847693735435,13689359,68446894,83
14.42470668222586,13689365,68446934,-83
66.03020243333685,13689360,68446894,84
56.89395423026235,13689366,68446933,-84
205.8004906991864,13689359,68446894,85
280.6458140003979,13689366,68446929,-85
400.4979682378216,13689359,68446889,86
399.76825531378927,13689367,68446930,-86
85.06803831638354,13689359,68446891,87
106.94952248259506,13689366,68446929,-87
245.3627735096161,13689357,68446891,88
180.40123956159005,13689367,68446931,-88
310.3002700693596,13689357,68446889,89
311.02650974455173,13689367,68446927,-89
590.774248879894,13689356,68446887,90
508.86511739044,13689366,68446928,-90
369.7345881581714,13689356,68446885,91
409.5396502906915,13689365,68446927,-91
309.9650033004109,13689356,68446883,92
262.3103417243219,13689365,68446928,-92
187.36153179987014,13689357,68446876,93
150.05345271870283,13689366,68446927,-93
386.64643442226225,13689357,68446877,94
349.90401236204707,13689366,68446923,-94
179.24789097542998,13689356,68446876,95
251.61182338484286,13689366,68446927,-95
252.71896502459822,13689356,68446875,96
247.57468804382552,13689365,68446926,-96
240.37397137576045,13689356,68446873,97
346.0163690670124,13689365,68446925,-97
285.594924507026,13689355,68446867,98
294.5191005575798,13689365,68446922,-98
190.50767413024732,13689354,68446869,99
208.11424698707742,13689363,68446926,-99
303.1138964364545,13689355,68446863,100
306.00534653232535,13689364,68446923,-100
326.82938952564473,13689353,68446865,101
305.39037051871856,13689365,68446922,-101
237.53144128442273,13689354,68446861,102
214.47736639448885,13689364,68446921,-102
194.9522763884579,13689353,68446855,103
162.34607008839703,13689363,68446921,-103
118.26706572489365,13689351,68446852,104
177.34539861455232,13689363,68446919,-104
247.60661063502266,13689351,68446850,105
197.8693423543018,13689363,68446918,-105
145.55932149722958,13689352,68446850,106
166.27964320795763,13689363,68446918,-106
213.35322202428142,13689352,68446850,107
158.70105562651952,13689364,68446915,-107
98.04862215323374,13689352,68446849,108
68.94139714837183,13689365,68446915,-108
96.33009351613327,13689351,68446844,109
88.81819623424781,13689363,68446914,-109
115.44970460811601,13689352,68446845,110
146.3017295160389,13689365,68446914,-110
75.95520036755306,13689351,68446844,111
160.56612647151792,13689365,68446911,-111
154.03247974132546,13689351,68446843,112
151.23793567641678,13689365,68446913,-112
42.481086201756625,13689352,68446840,113
53.86462260921144,13689364,68446914,-113
89.3210160332801,13689352,68446840,114
104.29046269320679,13689364,68446913,-114
140.47863243714164,13689351,68446839,115
173.21045481866167,13689365,68446910,-115
174.1721791953114,13689351,68446837,116
165.0729279809566,13689361,68446908,-116
204.3715356616558,13689350,68446835,117
196.25940883456133,13689363,68446906,-117
108.23345445452287,13689352,68446837,118
130.81432791112638,13689363,68446904,-118
111.62497179863021,13689350,68446835,119
137.4453568963636,13689364,68446903,-119
104.9540188147439,13689351,68446833,120
113.1770966519689,13689364,68446901,-120
127.29324644164808,13689350,68446834,121
157.3157993510249,13689362,68446898,-121
171.27433233943702,13689351,68446832,122
161.1485578479187,13689362,68446898,-122
135.3636856991252,13689351,68446832,123
159.89445268955933,13689363,68446899,-123
157.9438345884846,13689349,68446828,124
199.21011679854018,13689364,68446899,-124
117.91265905676119,13689350,68446828,125
134.42289195105513,13689364,68446898,-125
106.67239799689384,13689348,68446826,126
153.51707622547565,13689364,68446900,-126
34.312094689248624,13689349,68446823,127
99.16444550778942,13689363,68446895,-127
60.65963749243019,13689349,68446821,128
72.48163848907728,13689364,68446898,-128
57.63289220140632,13689348,68446817,129
70.31316354813498,13689364,68446894,-129
138.70804569620122,13689346,68446813,130
120.11859363117765,13689363,68446893,-130
171.12471133113286,13689346,68446813,131
153.72958883282627,13689363,68446892,-131
158.04330470157583,13689347,68446809,132
149.03736095349086,13689364,68446891,-132
126.91351875513647,13689345,68446807,133
120.22119259256942,13689364,68446892,-133
156.1793146424934,13689347,68446808,134
127.37058864366736,13689362,68446893,-134
121.92483404300947,13689348,68446805,135
116.67373172130829,13689364,68446890,-135
51.543204055040405,13689348,68446807,136
49.84608869775366,13689363,68446889,-136
66.08164885555834,13689348,68446806,137
53.166250730141655,13689363,68446887,-137
53.63775425335916,13689346,68446804,138
53.04292850595175,13689363,68446887,-138
106.52818421425582,13689343,68446804,139
71.93348322958082,13689362,68446884,-139
57.63029091440876,13689345,68446800,140
62.38683170551485,13689363,68446884,-140
153.12731421862736,13689345,68446798,141
137.17815573077678,13689360,68446882,-141
168.1763712824395,13689345,68446794,142
125.85950288523964,13689362,68446879,-142
120.96036134848828,13689343,68446796,143
182.14959601605187,13689362,68446880,-143
93.84131076459926,13689342,68446794,144
89.78529876905415,13689362,68446881,-144
70.07208682405872,13689343,68446794,145
65.37459336296445,13689362,68446879,-145
42.49064002369096,13689343,68446789,146
22.202720066724453,13689360,68446874,-146
39.92244917532224,13689342,68446790,147
54.55906035163753,13689361,68446876,-147
42.83779713136437,13689341,68446790,148
70.89653860670933,13689360,68446875,-148
44.526250232939674,13689340,68446789,149
83.65034201338347,13689361,68446873,-149
78.87063821404536,13689338,68446785,150
71.13194158935926,13689361,68446873,-150
104.71144354397074,13689339,68446787,151
77.19300658625161,13689359,68446870,-151
91.26069971045399,13689339,68446785,152
62.11022495927,13689360,68446862,-152
58.02645613553841,13689339,68446778,153
41.64339367689081,13689359,68446864,-153
62.35510116671958,13689339,68446778,154
79.09462804398572,13689359,68446865,-154
54.01859108693179,13689339,68446779,155
91.26076990479305,13689358,68446860,-155
47.31031679674288,13689337,68446776,156
33.729022791634634,13689359,68446863,-156
50.337539777698794,13689338,68446778,157
63.02869559483952,13689359,68446863,-157
18.73740302307874,13689337,68446776,158
37.721019569044074,13689359,68446859,-158
33.990203489985106,13689337,68446774,159
21.07924575774814,13689358,68446858,-159
54.60154792364938,13689338,68446768,160
44.99372958373442,13689358,68446861,-160
58.39572416766123,13689338,68446764,161
47.72094136401165,13689358,68446859,-161
92.80910687920482,13689337,68446762,162
83.94817803906517,13689358,68446857,-162
134.3457230330523,13689337,68446763,163
118.61319648944993,13689358,68446856,-163
114.5711391121622,13689336,68446757,164
133.94514899801743,13689356,68446856,-164
75.82046123563578,13689333,68446752,165
86.88945705600827,13689355,68446853,-165
61.980756924429954,13689334,68446752,166
56.65694399722429,13689355,68446853,-166
80.95547680454547,13689336,68446751,167
120.57316560812524,13689358,68446849,-167
89.64471099582897,13689336,68446747,168
99.94598812642289,13689357,68446849,-168
80.18490436594948,13689333,68446746,169
91.6800057260516,13689357,68446849,-169
86.944853887705,13689334,68446749,170
98.42021771950476,13689357,68446850,-170
106.04321838892974,13689333,68446745,171
97.19800384010159,13689356,68446844,-171
148.41166441021778,13689333,68446741,172
166.15082871051163,13689357,68446844,-172
111.9901906678582,13689334,68446737,173
112.49237898269166,13689356,68446841,-173
174.1287883053974,13689331,68446738,174
136.13282889960465,13689357,68446836,-174
115.47054585278784,13689334,68446737,175
151.76488731992686,13689357,68446841,-175
109.13340234461248,13689334,68446736,176
218.27318429740262,13689357,68446835,-176
95.24345293270562,13689335,68446737,177
129.57719868428103,13689355,68446836,-177
157.17335229154196,13689335,68446734,178
155.1096912512803,13689354,68446833,-178
141.61668331751207,13689335,68446734,179
118.28348764679322,13689355,68446832,-179
106.10661853903184,13689335,68446731,180
132.63843175367037,13689356,68446830,-180
124.28132646694758,13689334,68446727,181
174.59784296206635,13689354,68446833,-181
116.23152511875014,13689332,68446730,182
176.37864612130943,13689353,68446832,-182
154.176381509802,13689335,68446728,183
150.6569022153053,13689354,68446832,-183
129.58828569706748,13689334,68446728,184
137.81015185124306,13689354,68446831,-184
181.02102979170377,13689335,68446724,185
136.60370960934233,13689353,68446826,-185
197.1114721286467,13689334,68446721,186
244.8747242215686,13689353,68446827,-186
157.36137034405692,13689336,68446725,187
153.19985860242923,13689352,68446835,-187
123.75110432417932,13689335,68446723,188
154.06531744056338,13689352,68446832,-188
139.93049178783076,13689336,68446723,189
155.77583847380083,13689353,68446829,-189
144.17756229744737,13689336,68446720,190
119.48187055827839,13689353,68446827,-190
145.67525599552027,13689334,68446718,191
158.77322274935432,13689350,68446827,-191
113.84451896613609,13689333,68446716,192
95.88457079311229,13689352,68446825,-192
139.52929588263305,13689332,68446717,193
169.05191220866618,13689353,68446825,-193
138.66019567342664,13689330,68446715,194
107.63768758631704,13689353,68446825,-194
105.10212012780903,13689330,68446715,195
133.70594957240428,13689354,68446822,-195
157.77657114921203,13689330,68446712,196
175.71247045198106,13689353,68446824,-196
126.08610612163102,13689328,68446711,197
126.20282371766552,13689354,68446822,-197
73.82826450465564,13689329,68446707,198
116.89526415158434,13689355,68446816,-198
127.60344835624619,13689327,68446708,199
90.47935813754702,13689352,68446814,-199
139.48704085376175,13689327,68446709,200
113.5467298546373,13689352,68446818,-200
92.46507815150198,13689326,68446708,201
77.54333349356511,13689353,68446814,-201
75.9773057118473,13689327,68446706,202
122.81533723916618,13689353,68446810,-202
96.6228415787682,13689327,68446702,203
101.16563558451071,13689353,68446807,-203
75.12552255518244,13689327,68446702,204
77.9539591102116,13689353,68446807,-204
106.44478278197585,13689325,68446701,205
121.63087431357053,13689353,68446808,-205
81.9376550985362,13689326,68446701,206
91.54485838246046,13689352,68446806,-206
72.22896017347557,13689325,68446697,207
51.42378984109928,13689352,68446808,-207
76.21327725612514,13689323,68446695,208
49.66960334990199,13689352,68446807,-208
68.17865319125929,13689323,68446695,209
44.853817499664046,13689353,68446804,-209
54.815443690374195,13689323,68446693,210
68.83567274254074,13689353,68446808,-210
58.10451367803444,13689321,68446692,211
52.69368970794767,13689353,68446804,-211
56.23359682965656,13689322,68446692,212
57.55788154641607,13689352,68446803,-212
66.46005905990432,13689320,68446690,213
95.30540290541774,13689350,68446801,-213
57.627791655130295,13689322,68446689,214
46.14762497392053,13689351,68446798,-214
74.15712764975069,13689322,68446689,215
54.703794449730594,13689349,68446802,-215
48.10915118401306,13689321,68446689,216
61.666045326909625,13689348,68446796,-216
53.01741122341282,13689321,68446686,217
41.25553757956095,13689349,68446800,-217
10.86508550752069,13689319,68446683,218
61.21507374126759,13689347,68446800,-218
84.46966507770821,13689320,68446683,219
27.472762980483367,13689348,68446799,-219
29.629747877111413,13689320,68446684,220
38.86136783962547,13689347,68446801,-220
19.22155843104906,13689319,68446678,221
50.19331043841066,13689347,68446798,-221
22.673242598589013,13689319,68446677,222
37.828157081043855,13689348,68446798,-222
57.33137778958917,13689319,68446676,223
31.024620559491723,13689347,68446799,-223
33.903878664733384,13689318,68446675,224
44.419542343501234,13689346,68446795,-224
35.3449870941522,13689318,68446672,225
27.99377668873376,13689345,68446797,-225
28.35316322439212,13689317,68446670,226
17.079747529910776,13689345,68446796,-226
25.715472280095128,13689318,68446671,227
52.81740309280758,13689345,68446791,-227
55.13447474800341,13689319,68446667,228
27.99181346962007,13689344,68446789,-228
31.361191459240217,13689319,68446669,229
24.274697880961867,13689344,68446784,-229
