dev,singletons,controls,offset
154.39355944471117,3994618,19973166,75
167.92252874743326,3994618,19973171,-75
93.2821889112447,3994618,19973167,76
67.14407454747652,3994618,19973169,-76
316.00491494079506,3994618,19973166,77
341.4794018331104,3994618,19973171,-77
258.38421691441727,3994619,19973164,78
239.88960137470895,3994618,19973170,-78
126.36763728237929,3994619,19973164,79
117.65011785455317,3994618,19973168,-79
164.36055976935313,3994619,19973162,80
196.41697481798167,3994618,19973169,-80
130.8183729682687,3994619,19973162,81
145.43125764289152,3994618,19973168,-81
65.05233405372701,3994618,19973161,82
47.501501418513726,3994618,19973167,-82
16.87632650950718,3994618,19973163,83
36.389340094448016,3994618,19973167,-83
81.66687327983482,3994618,19973161,84
71.31059219075723,3994618,19973168,-84
21.918725798163905,3994618,19973162,85
55.416671300185044,3994617,19973168,-85
49.4332735702983,3994617,19973162,86
44.22477932899119,3994617,19973165,-86
130.22717367534278,3994616,19973159,87
97.0379774225139,3994617,19973167,-87
128.29886900441034,3994615,19973160,88
181.24013401172488,3994617,19973166,-88
159.24983918603175,3994614,19973157,89
123.46245468756479,3994617,19973168,-89
195.1495931123609,3994615,19973158,90
243.90392961918587,3994617,19973168,-90
164.08536397988337,3994615,19973156,91
150.98814852232226,3994617,19973168,-91
138.69192435653622,3994615,19973156,92
111.47884551784409,3994617,19973168,-92
57.57652061606632,3994613,19973153,93
132.12898198333005,3994617,19973166,-93
75.85863662522115,3994613,19973154,94
43.999136521811124,3994617,19973166,-94
76.59758725754637,3994614,19973155,95
79.25373200197737,3994617,19973164,-95
90.01638497490148,3994614,19973155,96
86.82175629744324,3994617,19973165,-96
106.71634245382029,3994613,19973155,97
114.3054735583014,3994617,19973166,-97
121.80829358521578,3994611,19973155,98
136.57522541714843,3994617,19973168,-98
214.49824494405584,3994613,19973152,99
173.95272602861132,3994617,19973166,-99
107.59910935501648,3994613,19973152,100
147.4745942625923,3994615,19973165,-100
173.56532117016104,3994612,19973151,101
159.4275332048801,3994616,19973165,-101
149.0240606675452,3994613,19973149,102
170.9671315656915,3994616,19973165,-102
84.24718980789385,3994612,19973148,103
103.57930247723561,3994616,19973165,-103
125.89316541569815,3994612,19973149,104
104.7413644855078,3994616,19973163,-104
135.1451813528256,3994613,19973146,105
142.65795510233602,3994616,19973165,-105
123.83527556700892,3994614,19973149,106
97.45173321601169,3994616,19973160,-106
140.16892426096092,3994613,19973149,107
147.9386440368312,3994616,19973162,-107
142.45384719385993,3994613,19973147,108
143.3831725773539,3994616,19973162,-108
145.46600966977803,3994614,19973145,109
133.48592808103058,3994616,19973162,-109
185.2372741543877,3994614,19973145,110
160.37284064033702,3994616,19973162,-110
108.42094458422162,3994614,19973145,111
84.8986491503847,3994616,19973160,-111
47.69874927203455,3994614,19973145,112
41.726697739375595,3994615,19973160,-112
44.049710926306034,3994614,19973144,113
43.301187485800256,3994615,19973159,-113
92.9089567689823,3994614,19973143,114
99.19829405514884,3994615,19973160,-114
57.17905950423983,3994614,19973142,115
87.79077264087482,3994615,19973158,-115
