dev,singletons,controls,offset
348.2216144140493,5990007,29950128,120
2569.2840160299966,5990005,29950112,-120
2492.2393700994508,5990006,29950128,121
330.88219970847786,5990004,29950106,-121
564.1357952358594,5990007,29950124,122
1595.4317843113276,5990005,29950112,-122
1977.8152363702902,5990006,29950125,123
581.2391004187266,5990005,29950111,-123
1175.092190142359,5990007,29950123,124
1277.9010000420967,5990004,29950111,-124
1601.0550433088756,5990007,29950128,125
878.5339178667709,5990004,29950111,-125
744.6445352758253,5990005,29950126,126
2583.7745533440975,5990004,29950110,-126
1281.4635608069584,5990005,29950125,127
1142.2167383055312,5990004,29950112,-127
328.10426716704796,5990006,29950125,128
2962.4792116513563,5990004,29950109,-128
2529.2324503416603,5990006,29950124,129
489.3631446405325,5990004,29950112,-129
752.2525510395462,5990006,29950120,130
1519.3362808186248,5990003,29950111,-130
1846.5331692191412,5990006,29950123,131
766.6350985638019,5990003,29950109,-131
702.4453204521669,5990006,29950116,132
1665.670989579361,5990003,29950109,-132
1357.106388747081,5990006,29950122,133
533.6902537117312,5990003,29950105,-133
1361.9653837665319,5990006,29950123,134
774.0922745837072,5990004,29950103,-134
775.3348116762463,5990006,29950124,135
798.2033171070943,5990003,29950106,-135
617.5750397339602,5990006,29950124,136
1310.9802278210527,5990003,29950109,-136
802.9728285687925,5990006,29950122,137
744.1883579034566,5990004,29950109,-137
655.7668536003202,5990006,29950122,138
725.478125620306,5990004,29950107,-138
1033.1136958888746,5990006,29950123,139
729.1625693666529,5990004,29950110,-139
878.3998165618104,5990005,29950123,140
629.9002837056557,5990003,29950108,-140
1081.1003431062254,5990005,29950122,141
771.951895740569,5990004,29950110,-141
430.0474540551404,5990005,29950119,142
939.7386382075238,5990003,29950106,-142
936.5504452072455,5990004,29950122,143
747.1446031883453,5990003,29950107,-143
678.951412653727,5990005,29950121,144
690.581350227556,5990004,29950108,-144
905.7414321955075,5990005,29950121,145
242.22568656970543,5990004,29950108,-145
592.1568259972237,5990004,29950121,146
